url,last_scraped
https://www.gpw.pl/spolka?isin=PLQNTUM00018,2025-06-29 13:15:38.823840
https://www.gpw.pl/spolka?isin=PLQRCUS00012,2025-06-29 13:15:51.206274
https://www.gpw.pl/spolka?isin=PLR220000018,2025-06-29 13:16:04.154897
https://www.gpw.pl/spolka?isin=PLRAFAK00018,2025-06-29 13:16:14.686252
https://www.gpw.pl/spolka?isin=PLREDAN00019,2025-06-29 13:16:25.089693
https://www.gpw.pl/spolka?isin=PLRELPL00014,2025-06-29 13:16:40.973523
https://www.gpw.pl/spolka?isin=PLREMAK00016,2025-06-29 13:16:57.283209
https://www.gpw.pl/spolka?isin=PLRESBD00032,2025-06-29 13:17:15.249537
https://www.gpw.pl/spolka?isin=PLRFMET00016,2025-06-29 13:17:31.210678
https://www.gpw.pl/spolka?isin=PLRNBWT00031,2025-06-29 13:17:42.678383
https://www.gpw.pl/spolka?isin=PLRNDCB00011,2025-06-29 13:18:00.163836
https://www.gpw.pl/spolka?isin=PLRNKPR00014,2025-06-29 13:18:15.762772
https://www.gpw.pl/spolka?isin=PLROPCE00017,2025-06-29 13:18:32.018715
https://www.gpw.pl/spolka?isin=PLSANWL00012,2025-06-29 13:18:45.463025
https://www.gpw.pl/spolka?isin=PLSARE000013,2025-06-29 13:18:59.365185
https://www.gpw.pl/spolka?isin=PLSCPFL00018,2025-06-29 13:19:17.012262
https://www.gpw.pl/spolka?isin=PLSEKO000014,2025-06-29 13:19:31.738700
https://www.gpw.pl/spolka?isin=PLSELNA00010,2025-06-29 13:19:47.696029
https://www.gpw.pl/spolka?isin=PLSELVT00013,2025-06-29 13:20:00.090193
https://www.gpw.pl/spolka?isin=PLSFNKS00011,2025-06-29 13:20:10.963420
https://www.gpw.pl/spolka?isin=PLSHPR000021,2025-06-29 13:20:28.574533
https://www.gpw.pl/spolka?isin=PLSKLNW00011,2025-06-29 13:20:46.300495
https://www.gpw.pl/spolka?isin=PLSKRBH00014,2025-06-29 13:21:00.528100
https://www.gpw.pl/spolka?isin=PLSKTAN00010,2025-06-29 13:21:13.384355
https://www.gpw.pl/spolka?isin=PLSLVCR00029,2025-06-29 13:21:25.337606
https://www.gpw.pl/spolka?isin=PLSMFBC00016,2025-06-29 13:21:36.566816
https://www.gpw.pl/spolka?isin=PLSNKTK00019,2025-06-29 13:21:50.884670
https://www.gpw.pl/spolka?isin=PLSNTFG00017,2025-06-29 13:22:04.440194
https://www.gpw.pl/spolka?isin=PLSNZKA00033,2025-06-29 13:22:21.406705
https://www.gpw.pl/spolka?isin=PLSOFTB00016,2025-06-29 13:22:32.287676
https://www.gpw.pl/spolka?isin=PLSONEL00011,2025-06-29 13:22:48.257075
https://www.gpw.pl/spolka?isin=PLSPRSF00011,2025-06-29 13:22:59.335002
https://www.gpw.pl/spolka?isin=PLSTIGR00012,2025-06-29 13:23:16.351362
https://www.gpw.pl/spolka?isin=PLSTLEX00019,2025-06-29 13:23:31.242274
https://www.gpw.pl/spolka?isin=PLSTLPD00017,2025-06-29 13:23:44.924608
https://www.gpw.pl/spolka?isin=PLSTLPF00012,2025-06-29 13:24:01.549532
https://www.gpw.pl/spolka?isin=PLSTLSK00016,2025-06-29 13:24:16.242106
https://www.gpw.pl/spolka?isin=PLSTPRK00019,2025-06-29 13:24:29.024155
https://www.gpw.pl/spolka?isin=PLSUNEX00013,2025-06-29 13:24:42.336419
https://www.gpw.pl/spolka?isin=PLTALEX00017,2025-06-29 13:24:56.686008
https://www.gpw.pl/spolka?isin=PLTAURN00011,2025-06-29 13:25:11.239197
https://www.gpw.pl/spolka?isin=PLTBULL00024,2025-06-29 13:25:21.735171
https://www.gpw.pl/spolka?isin=PLTHP0000011,2025-06-29 13:25:34.164233
https://www.gpw.pl/spolka?isin=PLTLKPL00017,2025-06-29 13:25:44.738981
https://www.gpw.pl/spolka?isin=PLTNDRH00012,2025-06-29 13:25:55.633542
https://www.gpw.pl/spolka?isin=PLTORPL00016,2025-06-29 13:26:10.483662
https://www.gpw.pl/spolka?isin=PLTOYA000011,2025-06-29 13:26:25.558242
https://www.gpw.pl/spolka?isin=PLTRCZN00016,2025-06-29 13:26:38.546192
https://www.gpw.pl/spolka?isin=PLTRFRM00018,2025-06-29 13:26:50.535810
https://www.gpw.pl/spolka?isin=PLTRKPL00014,2025-06-29 13:27:03.274568
https://www.gpw.pl/spolka?isin=PLTRMRX00011,2025-06-29 13:27:18.423675
https://www.gpw.pl/spolka?isin=PLTRNSP00013,2025-06-29 13:27:32.327750
https://www.gpw.pl/spolka?isin=PLTRNSU00013,2025-06-29 13:27:43.624279
https://www.gpw.pl/spolka?isin=PLTSGS000019,2025-06-29 13:28:00.517698
https://www.gpw.pl/spolka?isin=PLTSQGM00016,2025-06-29 13:28:13.038107
https://www.gpw.pl/spolka?isin=PLTWRNV00013,2025-06-29 13:28:26.077812
https://www.gpw.pl/spolka?isin=PLULTGM00013,2025-06-29 13:28:43.445266
https://www.gpw.pl/spolka?isin=PLUNBEP00015,2025-06-29 13:28:56.699685
https://www.gpw.pl/spolka?isin=PLUNMOT00013,2025-06-29 13:29:09.867726
https://www.gpw.pl/spolka?isin=PLUNMST00014,2025-06-29 13:29:26.893549
https://www.gpw.pl/spolka?isin=PLURTST00010,2025-06-29 13:29:37.671725
https://www.gpw.pl/spolka?isin=PLVIGOS00015,2025-06-29 13:29:52.300178
https://www.gpw.pl/spolka?isin=PLVNDEX00013,2025-06-29 13:30:07.415467
https://www.gpw.pl/spolka?isin=PLVNTIN00011,2025-06-29 13:30:18.356651
https://www.gpw.pl/spolka?isin=PLVOTUM00016,2025-06-29 13:30:34.540310
https://www.gpw.pl/spolka?isin=PLVOXEL00014,2025-06-29 13:30:50.403176
https://www.gpw.pl/spolka?isin=PLVRCM000016,2025-06-29 13:31:01.772197
https://www.gpw.pl/spolka?isin=PLVSTLA00011,2025-06-29 13:31:15.575408
https://www.gpw.pl/spolka?isin=PLVTLGD00010,2025-06-29 13:31:26.084552
https://www.gpw.pl/spolka?isin=PLVVDGM00014,2025-06-29 13:31:37.532879
https://www.gpw.pl/spolka?isin=PLWAWEL00013,2025-06-29 13:31:51.010133
https://www.gpw.pl/spolka?isin=PLWDM0000029,2025-06-29 13:32:04.560389
https://www.gpw.pl/spolka?isin=PLWDMCP00013,2025-06-29 13:32:17.834926
https://www.gpw.pl/spolka?isin=PLWDPCK00017,2025-06-29 13:32:35.444460
https://www.gpw.pl/spolka?isin=PLWELTN00012,2025-06-29 13:32:50.975851
https://www.gpw.pl/spolka?isin=PLWNDMB00010,2025-06-29 13:33:05.347177
https://www.gpw.pl/spolka?isin=PLWRKSR00019,2025-06-29 13:33:18.565577
https://www.gpw.pl/spolka?isin=PLWRTPL00027,2025-06-29 13:33:29.180826
https://www.gpw.pl/spolka?isin=PLWRWCK00013,2025-06-29 13:33:44.995228
https://www.gpw.pl/spolka?isin=PLWTCHN00030,2025-06-29 13:33:55.984088
https://www.gpw.pl/spolka?isin=PLXPLUS00013,2025-06-29 13:34:13.323509
https://www.gpw.pl/spolka?isin=PLXTPL000018,2025-06-29 13:34:25.005360
https://www.gpw.pl/spolka?isin=PLXTRDM00011,2025-06-29 13:34:36.232650
https://www.gpw.pl/spolka?isin=PLZAMET00010,2025-06-29 13:34:50.173778
https://www.gpw.pl/spolka?isin=PLZAPUL00057,2025-06-29 13:35:07.013360
https://www.gpw.pl/spolka?isin=PLZATRM00012,2025-06-29 13:35:21.260877
https://www.gpw.pl/spolka?isin=PLZBMZC00019,2025-06-29 13:35:33.216406
https://www.gpw.pl/spolka?isin=PLZCPLC00036,2025-06-29 13:35:45.279969
https://www.gpw.pl/spolka?isin=PLZEPAK00012,2025-06-29 13:36:00.623662
https://www.gpw.pl/spolka?isin=PLZPCOT00018,2025-06-29 13:36:13.361454
https://www.gpw.pl/spolka?isin=PLZRWZW00012,2025-06-29 13:36:26.608783
https://www.gpw.pl/spolka?isin=PLZSTAL00012,2025-06-29 13:36:39.624421
https://www.gpw.pl/spolka?isin=PLZTKMA00017,2025-06-29 13:36:57.114433
https://www.gpw.pl/spolka?isin=PLZUE0000015,2025-06-29 13:37:13.481928
https://www.gpw.pl/spolka?isin=SE0001856519,2025-06-29 13:37:23.865631
https://www.gpw.pl/spolka?isin=SI0031102120,2025-06-29 13:37:36.745955
https://www.gpw.pl/spolka?isin=SK1120010287,2025-06-29 13:37:52.888408
https://www.gpw.pl/spolka?isin=US44853H1086,2025-06-29 13:38:09.497524
https://www.gpw.pl/spolka?isin=USU827061099,2025-06-29 13:38:27.754043
