company_url,metric,value
https://www.gpw.pl/spolka?isin=PL4MASS00011,Aktywa obrotowe,"57 917,54"
https://www.gpw.pl/spolka?isin=PL4MASS00011,Kapitał własny udziałowców podmiotu dominującego,"74 263,05"
https://www.gpw.pl/spolka?isin=PL4MASS00011,Kapitał podstawowy,"24 011,00"
https://www.gpw.pl/spolka?isin=PL4MASS00011,Zobowiązania długoterminowe,"7 231,85"
https://www.gpw.pl/spolka?isin=PL4MASS00011,Zobowiązania krótkoterminowe,"11 096,50"
https://www.gpw.pl/spolka?isin=PL4MASS00011,Przepływy operacyjne,"1 822,93"
https://www.gpw.pl/spolka?isin=PL4MASS00011,Przepływy inwestycyjne,"-375,26"
https://www.gpw.pl/spolka?isin=PL4MASS00011,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-382,00"
https://www.gpw.pl/spolka?isin=PL4MASS00011,Przepływy finansowe,"-2 139,80"
https://www.gpw.pl/spolka?isin=PL4MASS00011,Przepływy pieniężne netto,"-692,12"
https://www.gpw.pl/spolka?isin=PL4MASS00011,EBITDA,"4 148,93"
https://www.gpw.pl/spolka?isin=PL4MASS00011,Stopa zwrotu z kapitału własnego (ROE),"0,23"
https://www.gpw.pl/spolka?isin=PL4MASS00011,Stopa zwrotu z aktywów (ROA),"0,17"
https://www.gpw.pl/spolka?isin=PL4MASS00011,Wskaźnik płynności bieżącej,"5,22"
https://www.gpw.pl/spolka?isin=PL4MASS00011,Wskaźnik płynności szybkiej,"1,51"
https://www.gpw.pl/spolka?isin=PL4MASS00011,Wskaźnik obsługi zadłużenia,"14,16"
https://www.gpw.pl/spolka?isin=PLA340200015,Przychody ze sprzedaży,"2 726,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Zysk/strata ze sprzedaży,"598,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Pozostałe przychody operacyjne,"5,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Zysk/strata z działalności operacyjnej,"600,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Przychody finansowe,"6,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Zysk/strata brutto,"339,00"
https://www.gpw.pl/spolka?isin=PLA340200015,zysk/strata netto udziałowców jednostki dominującej,"300,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Amortyzacja (noty),"91,00"
https://www.gpw.pl/spolka?isin=PLA340200015,AKTYWA,"24 075,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Aktywa trwałe,"1 478,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Aktywa obrotowe,"22 597,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Kapitał własny udziałowców podmiotu dominującego,"21 260,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Kapitał podstawowy,"414,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Zobowiązania długoterminowe,"492,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Zobowiązania krótkoterminowe,"2 323,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Przepływy operacyjne,"-361,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Przepływy inwestycyjne,"-93,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-93,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Przepływy finansowe,"-70,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Przepływy pieniężne netto,"-524,00"
https://www.gpw.pl/spolka?isin=PLA340200015,EBITDA,"691,00"
https://www.gpw.pl/spolka?isin=PLA340200015,Stopa zwrotu z kapitału własnego (ROE),"0,19"
https://www.gpw.pl/spolka?isin=PLA340200015,Stopa zwrotu z aktywów (ROA),"0,16"
https://www.gpw.pl/spolka?isin=PLA340200015,Wskaźnik płynności bieżącej,"9,73"
https://www.gpw.pl/spolka?isin=PLA340200015,Wskaźnik płynności szybkiej,"3,84"
https://www.gpw.pl/spolka?isin=PLA340200015,Wskaźnik obsługi zadłużenia,"12,96"
https://www.gpw.pl/spolka?isin=PLAB00000019,Przychody ze sprzedaży,"8 295 298,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Zysk/strata ze sprzedaży,"151 255,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Pozostałe przychody operacyjne,"3 633,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Zysk/strata z działalności operacyjnej,"152 372,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Przychody finansowe,"1 823,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Zysk/strata brutto,"128 455,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,zysk/strata netto udziałowców jednostki dominującej,"101 419,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Amortyzacja (noty),"10 921,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,AKTYWA,"3 712 996,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Aktywa trwałe,"335 696,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Aktywa obrotowe,"3 377 300,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Kapitał własny udziałowców podmiotu dominującego,"1 441 878,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Kapitał podstawowy,"16 188,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Zobowiązania długoterminowe,"175 767,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Zobowiązania krótkoterminowe,"2 095 351,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Przepływy operacyjne,"70 365,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Przepływy inwestycyjne,"-2 367,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-2 796,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Przepływy finansowe,"-23 806,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,Przepływy pieniężne netto,"44 192,00"
https://www.gpw.pl/spolka?isin=PLAB00000019,EBITDA,"163 293,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Przychody ze sprzedaży,"108 084,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Zysk/strata ze sprzedaży,"30 015,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Pozostałe przychody operacyjne,"397,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Zysk/strata z działalności operacyjnej,"30 243,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Przychody finansowe,"465,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Zysk/strata brutto,"30 415,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,zysk/strata netto udziałowców jednostki dominującej,"28 409,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Amortyzacja (noty),"9 775,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,AKTYWA,"533 696,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Aktywa trwałe,"398 029,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Aktywa obrotowe,"135 667,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Kapitał własny udziałowców podmiotu dominującego,"417 006,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Kapitał podstawowy,"167 091,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Zobowiązania długoterminowe,"43 262,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Zobowiązania krótkoterminowe,"72 060,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Przepływy operacyjne,"34 295,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Przepływy inwestycyjne,"-9 576,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-1 263,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Przepływy finansowe,"-2 788,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Przepływy pieniężne netto,"21 931,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,EBITDA,"40 018,00"
https://www.gpw.pl/spolka?isin=PLABS0000018,Wskaźnik płynności bieżącej,"1,88"
https://www.gpw.pl/spolka?isin=PLABS0000018,Wskaźnik płynności szybkiej,"1,88"
https://www.gpw.pl/spolka?isin=PLABS0000018,Wskaźnik obsługi zadłużenia,"114,01"
https://www.gpw.pl/spolka?isin=PLACSA000014,Przychody ze sprzedaży,"55 684,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Zysk/strata ze sprzedaży,"7 789,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Pozostałe przychody operacyjne,"870,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Zysk/strata z działalności operacyjnej,"8 119,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Przychody finansowe,"6,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Zysk/strata brutto,"7 506,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,zysk/strata netto udziałowców jednostki dominującej,"6 908,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Amortyzacja (noty),"3 089,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,AKTYWA,"224 163,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Aktywa trwałe,"92 178,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Aktywa obrotowe,"131 985,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Kapitał własny udziałowców podmiotu dominującego,"151 621,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Kapitał podstawowy,"2 300,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Zobowiązania długoterminowe,"12 329,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Zobowiązania krótkoterminowe,"60 213,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Przepływy operacyjne,"6 000,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Przepływy inwestycyjne,"-1 079,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-1 046,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Przepływy finansowe,"-4 296,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Przepływy pieniężne netto,"625,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,EBITDA,"11 208,00"
https://www.gpw.pl/spolka?isin=PLACSA000014,Stopa zwrotu z kapitału własnego (ROE),"0,17"
https://www.gpw.pl/spolka?isin=PLACSA000014,Stopa zwrotu z aktywów (ROA),"0,11"
https://www.gpw.pl/spolka?isin=PLACSA000014,Wskaźnik płynności bieżącej,"2,19"
https://www.gpw.pl/spolka?isin=PLACSA000014,Wskaźnik płynności szybkiej,"0,83"
https://www.gpw.pl/spolka?isin=PLACSA000014,Wskaźnik obsługi zadłużenia,"13,98"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Przychody ze sprzedaży,"663 584,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Zysk/strata ze sprzedaży,"10 147,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Pozostałe przychody operacyjne,"634,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Zysk/strata z działalności operacyjnej,"10 418,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Przychody finansowe,"759,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Zysk/strata brutto,"9 730,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,zysk/strata netto udziałowców jednostki dominującej,"7 711,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Amortyzacja (noty),"2 316,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,AKTYWA,"655 190,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Aktywa trwałe,"143 382,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Aktywa obrotowe,"511 105,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Kapitał własny udziałowców podmiotu dominującego,"380 194,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Kapitał podstawowy,"1 654,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Zobowiązania długoterminowe,"42 295,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Zobowiązania krótkoterminowe,"231 699,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Przepływy operacyjne,"10 410,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Przepływy inwestycyjne,"6 634,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-4 152,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Przepływy finansowe,"-37 842,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Przepływy pieniężne netto,"-20 798,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,EBITDA,"12 734,00"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Stopa zwrotu z kapitału własnego (ROE),"0,08"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Stopa zwrotu z aktywów (ROA),"0,05"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Wskaźnik płynności bieżącej,"2,21"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Wskaźnik płynności szybkiej,"0,68"
https://www.gpw.pl/spolka?isin=PLACTIN00018,Wskaźnik obsługi zadłużenia,"13,64"
https://www.gpw.pl/spolka?isin=PLADDRG00015,Zysk/strata ze sprzedaży,"-49,00"
https://www.gpw.pl/spolka?isin=PLADDRG00015,Zysk/strata z działalności operacyjnej,"-49,00"
https://www.gpw.pl/spolka?isin=PLADDRG00015,Zysk/strata brutto,"-132,00"
https://www.gpw.pl/spolka?isin=PLADDRG00015,zysk/strata netto udziałowców jednostki dominującej,"-132,00"
https://www.gpw.pl/spolka?isin=PLADDRG00015,AKTYWA,"144,00"
https://www.gpw.pl/spolka?isin=PLADDRG00015,Aktywa obrotowe,"144,00"
https://www.gpw.pl/spolka?isin=PLADDRG00015,Kapitał własny udziałowców podmiotu dominującego,"-4 101,00"
https://www.gpw.pl/spolka?isin=PLADDRG00015,Kapitał podstawowy,"2 453,00"
https://www.gpw.pl/spolka?isin=PLADDRG00015,Zobowiązania krótkoterminowe,"4 245,00"
https://www.gpw.pl/spolka?isin=PLADDRG00015,Przepływy operacyjne,"-56,00"
https://www.gpw.pl/spolka?isin=PLADDRG00015,Przepływy pieniężne netto,"-56,00"
https://www.gpw.pl/spolka?isin=PLADDRG00015,EBITDA,"-49,00"
https://www.gpw.pl/spolka?isin=PLADDRG00015,Stopa zwrotu z aktywów (ROA),"-3,34"
https://www.gpw.pl/spolka?isin=PLADDRG00015,Wskaźnik płynności bieżącej,"0,03"
https://www.gpw.pl/spolka?isin=PLADDRG00015,Wskaźnik płynności szybkiej,"0,03"
https://www.gpw.pl/spolka?isin=PLADDRG00015,Wskaźnik obsługi zadłużenia,"-1,29"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Przychody ze sprzedaży,"427,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Zysk/strata ze sprzedaży,"-430,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Pozostałe przychody operacyjne,"13,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Zysk/strata z działalności operacyjnej,"241,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Przychody finansowe,"1 160,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Zysk/strata brutto,"551,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,zysk/strata netto udziałowców jednostki dominującej,"632,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Amortyzacja (noty),"167,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,AKTYWA,"9 291,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Aktywa trwałe,"3 966,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Aktywa obrotowe,"5 325,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Kapitał własny udziałowców podmiotu dominującego,"-32 772,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Kapitał podstawowy,"1 318,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Zobowiązania długoterminowe,"1 398,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Zobowiązania krótkoterminowe,"42 119,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Przepływy operacyjne,"-28,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Przepływy inwestycyjne,"3,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Przepływy finansowe,"124,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Przepływy pieniężne netto,"99,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,EBITDA,"408,00"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Stopa zwrotu z aktywów (ROA),"-0,52"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Wskaźnik płynności bieżącej,"0,13"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Wskaźnik płynności szybkiej,"0,12"
https://www.gpw.pl/spolka?isin=PLADVIV00015,Wskaźnik obsługi zadłużenia,"-0,20"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Zysk/strata ze sprzedaży,"-80,00"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Zysk/strata z działalności operacyjnej,"-91,00"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Przychody finansowe,"31,00"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Zysk/strata brutto,"-60,00"
https://www.gpw.pl/spolka?isin=PLADVPL00029,zysk/strata netto udziałowców jednostki dominującej,"-60,00"
https://www.gpw.pl/spolka?isin=PLADVPL00029,AKTYWA,"2 563,00"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Aktywa obrotowe,"2 563,00"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Kapitał własny udziałowców podmiotu dominującego,"-272 780,00"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Kapitał podstawowy,"1 396,00"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Zobowiązania długoterminowe,"1 950,00"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Zobowiązania krótkoterminowe,"273 393,00"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Przepływy operacyjne,"513,00"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Przepływy inwestycyjne,"-632,00"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Przepływy finansowe,"118,00"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Przepływy pieniężne netto,"-1,00"
https://www.gpw.pl/spolka?isin=PLADVPL00029,EBITDA,"-91,00"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Stopa zwrotu z aktywów (ROA),"-120,42"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Wskaźnik płynności bieżącej,"0,01"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Wskaźnik płynności szybkiej,"0,01"
https://www.gpw.pl/spolka?isin=PLADVPL00029,Wskaźnik obsługi zadłużenia,"-1 327,48"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Przychody ze sprzedaży,"349 297,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Zysk/strata ze sprzedaży,"6 471,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Pozostałe przychody operacyjne,"2 632,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Zysk/strata z działalności operacyjnej,"6 438,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Przychody finansowe,"9 708,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Zysk/strata brutto,"2 741,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,zysk/strata netto udziałowców jednostki dominującej,"-9 205,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Amortyzacja (noty),"46 561,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,AKTYWA,"1 996 596,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Aktywa trwałe,"1 601 847,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Aktywa obrotowe,"394 749,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Kapitał własny udziałowców podmiotu dominującego,"683 125,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Kapitał podstawowy,"46 581,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Zobowiązania długoterminowe,"768 503,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Zobowiązania krótkoterminowe,"535 295,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Przepływy operacyjne,"60 859,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Przepływy inwestycyjne,"-9 205,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-15 339,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Przepływy finansowe,"-42 138,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Przepływy pieniężne netto,"9 516,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,EBITDA,"52 999,00"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Stopa zwrotu z kapitału własnego (ROE),"0,02"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Stopa zwrotu z aktywów (ROA),"0,01"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Wskaźnik płynności bieżącej,"0,74"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Wskaźnik płynności szybkiej,"0,69"
https://www.gpw.pl/spolka?isin=PLAGORA00067,Wskaźnik obsługi zadłużenia,"3,58"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Zysk/strata ze sprzedaży,"-1 006,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Pozostałe przychody operacyjne,"4,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Zysk/strata z działalności operacyjnej,"-1 378,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Przychody finansowe,"67,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Zysk/strata brutto,"-1 072,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,zysk/strata netto udziałowców jednostki dominującej,"-1 072,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Amortyzacja (noty),"21,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,AKTYWA,"2 532,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Aktywa trwałe,"585,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Aktywa obrotowe,"1 947,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Kapitał własny udziałowców podmiotu dominującego,"-25 390,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Kapitał podstawowy,"25 064,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Zobowiązania długoterminowe,"9 815,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Zobowiązania krótkoterminowe,"18 107,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Przepływy operacyjne,"-1 851,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Przepływy finansowe,"-121,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Przepływy pieniężne netto,"-1 972,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,EBITDA,"-1 357,00"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Stopa zwrotu z aktywów (ROA),"-3,95"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Wskaźnik płynności bieżącej,"0,11"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Wskaźnik płynności szybkiej,"0,10"
https://www.gpw.pl/spolka?isin=PLAIRWY00017,Wskaźnik obsługi zadłużenia,"-0,97"
https://www.gpw.pl/spolka?isin=PLALIOR00045,Przychody ze sprzedaży,"2 039 533,00"
https://www.gpw.pl/spolka?isin=PLALIOR00045,Zysk/strata ze sprzedaży,"846 715,00"
https://www.gpw.pl/spolka?isin=PLALIOR00045,Pozostałe przychody operacyjne,"24 497,00"
